Generated at 17:42 (eastern) on Wednesday 03 June 2026
Params: cond_upper_bound=None, cond_lower_bound=None
BSD(E,2) check: run (output verified)
Run took: 7 minutes 53 seconds

cremona_label,source,lmfdb_label
267315c1, Zha16_no_2_tors, 267315.c1
267330d1, Zha16_no_2_tors, 267330.d1
267330y1, Zha16_no_2_tors, 267330.y1
267330bf1, Zha16_no_2_tors, 267330.bf1
267414b1, Zha16_no_2_tors, 267414.b1
267414p1, Zha16_no_2_tors, 267414.p1
267421a1, Zha16_no_2_tors, 267421.a1
267427a1, Zha16_no_2_tors, 267427.a1
267427c1, Zha16_no_2_tors, 267427.c1
267461a1, Zha16_no_2_tors, 267461.a1
267478c1, Zha16_no_2_tors, 267478.c1
267558k1, Zha16_no_2_tors, 267558.k1
267573c1, Zha16_no_2_tors, 267573.c1
267586a1, Zha16_no_2_tors, 267586.a1
267586b1, Zha16_no_2_tors, 267586.b1
267603a1, Zha16_no_2_tors, 267603.a1
267605b1, Zha16_no_2_tors, 267605.b1
267618s1, Zha16_no_2_tors, 267618.s1
267621b1, Zha16_no_2_tors, 267621.b1
267639a1, Zha16_no_2_tors, 267639.a1
267682a1, Zha16_no_2_tors, 267682.a1
267683a1, Zha16_no_2_tors, 267683.a1
267702b1, Zha16_no_2_tors, 267702.b1
267726e1, Zha16_no_2_tors, 267726.e1
267745a1, Zha16_no_2_tors, 267745.a1
267762m1, Zha16_no_2_tors, 267762.m1
267762n1, Zha16_no_2_tors, 267762.n1
267771b1, Zha16_no_2_tors, 267771.b1
267801d1, Zha16_no_2_tors, 267801.d1
267810g1, Zha16_no_2_tors, 267810.g1
267837a1, Zha16_no_2_tors, 267837.a1
267870b1, Zha16_no_2_tors, 267870.b1
267909a1, Zha16_no_2_tors, 267909.a1
267915f1, Zha16_no_2_tors, 267915.f1
267918b1, Zha16_no_2_tors, 267918.b1
267919a1, Zha16_no_2_tors, 267919.a1
267965a1, Zha16_no_2_tors, 267965.a1
267973b1, Zha16_no_2_tors, 267973.b1
268009a1, Zha16_no_2_tors, 268009.a1
268014a1, Zha16_no_2_tors, 268014.a1
268014e1, Zha16_no_2_tors, 268014.e1
268019b1, Zha16_no_2_tors, 268019.b1
268035b1, Zha16_no_2_tors, 268035.b1
268042a1, Zha16_no_2_tors, 268042.a1
268078a1, Zha16_no_2_tors, 268078.a1
268082b1, Zha16_no_2_tors, 268082.b1
268099a1, Zha16_no_2_tors, 268099.a1
268099c1, Zha16_no_2_tors, 268099.c1
268142e1, Zha16_no_2_tors, 268142.e1
268147b1, Zha16_no_2_tors, 268147.b1
268147c1, Zha16_no_2_tors, 268147.c1
268151a1, Zha16_no_2_tors, 268151.a1
268170a1, Zha16_no_2_tors, 268170.a1
268170c1, Zha16_no_2_tors, 268170.c1
268185a1, Zha16_no_2_tors, 268185.a1
268186a1, Zha16_no_2_tors, 268186.a1
268190c1, Zha16_no_2_tors, 268190.c1
268215a1, Zha16_no_2_tors, 268215.a1
268242n1, Zha16_no_2_tors, 268242.n1
268242u1, Zha16_no_2_tors, 268242.u1
268247a1, Zha16_no_2_tors, 268247.a1
268270c1, Zha16_no_2_tors, 268270.c1
268285a1, Zha16_no_2_tors, 268285.a1
268323c1, Zha16_no_2_tors, 268323.c1
268338b1, Zha16_no_2_tors, 268338.b1
268338d1, Zha16_no_2_tors, 268338.d1
268413a1, Zha16_no_2_tors, 268413.a1
268413b1, Zha16_no_2_tors, 268413.b1
268419b1, Zha16_no_2_tors, 268419.b1
268437b1, Zha16_no_2_tors, 268437.b1
268449a1, Zha16_no_2_tors, 268449.a1
268462d1, Zha16_no_2_tors, 268462.d1
268494a1, Zha16_no_2_tors, 268494.a1
268498d1, Zha16_no_2_tors, 268498.d1
268510a1, Zha16_no_2_tors, 268510.a1
268539a1, Zha16_no_2_tors, 268539.a1
268554f1, Zha16_no_2_tors, 268554.f1
268554g1, Zha16_no_2_tors, 268554.g1
268554i1, Zha16_no_2_tors, 268554.i1
268570a1, Zha16_no_2_tors, 268570.a1
268590n1, Zha16_no_2_tors, 268590.n1
268590r1, Zha16_no_2_tors, 268590.r1
268597a1, Zha16_no_2_tors, 268597.a1
268638c1, Zha16_no_2_tors, 268638.c1
268638g1, Zha16_no_2_tors, 268638.g1
268653b1, Zha16_no_2_tors, 268653.b1
268658b1, Zha16_no_2_tors, 268658.b1
268670b1, Zha16_no_2_tors, 268670.b1
268674f1, Zha16_no_2_tors, 268674.f1
268709a1, Zha16_no_2_tors, 268709.a1
268723c1, Zha16_no_2_tors, 268723.c1
268754c1, Zha16_no_2_tors, 268754.c1
268766a1, Zha16_no_2_tors, 268766.a1
268798a1, Zha16_no_2_tors, 268798.a1
268827a1, Zha16_no_2_tors, 268827.a1
268827f1, Zha16_no_2_tors, 268827.f1
268859a1, Zha16_no_2_tors, 268859.a1
268871a1, Zha16_no_2_tors, 268871.a1
268905b1, Zha16_no_2_tors, 268905.b1
268905h1, Zha16_no_2_tors, 268905.h1
268917a1, Zha16_no_2_tors, 268917.a1
268917b1, Zha16_no_2_tors, 268917.b1
268926h1, Zha16_no_2_tors, 268926.h1
268986a1, Zha16_no_2_tors, 268986.a1
268998a1, Zha16_no_2_tors, 268998.a1
268998b1, Zha16_no_2_tors, 268998.b1
269003c1, Zha16_no_2_tors, 269003.c1
269022c1, Zha16_no_2_tors, 269022.c1
269022k1, Zha16_no_2_tors, 269022.k1
269026c1, Zha16_no_2_tors, 269026.c1
269067a1, Zha16_no_2_tors, 269067.a1
269115a1, Zha16_no_2_tors, 269115.a1
269115d1, Zha16_no_2_tors, 269115.d1
269115f1, Zha16_no_2_tors, 269115.f1
269115n1, Zha16_no_2_tors, 269115.n1
269115p1, Zha16_no_2_tors, 269115.p1
269121b1, Zha16_no_2_tors, 269121.b1
269146c1, Zha16_no_2_tors, 269146.c1
269187a1, Zha16_no_2_tors, 269187.a1
269193a1, Zha16_no_2_tors, 269193.a1
269198a1, Zha16_no_2_tors, 269198.a1
269246a1, Zha16_no_2_tors, 269246.a1
269277b1, Zha16_no_2_tors, 269277.b1
269291a1, Zha16_no_2_tors, 269291.a1
269291b1, Zha16_no_2_tors, 269291.b1
269313c1, Zha16_no_2_tors, 269313.c1
269313g1, Zha16_no_2_tors, 269313.g1
269331a1, Zha16_no_2_tors, 269331.a1
269337c1, Zha16_no_2_tors, 269337.c1
269414b1, Zha16_no_2_tors, 269414.b1
269422a1, Zha16_no_2_tors, 269422.a1
269423b1, Zha16_no_2_tors, 269423.b1
269430s1, Zha16_no_2_tors, 269430.s1
269430bb1, Zha16_no_2_tors, 269430.bb1
269430be1, Zha16_no_2_tors, 269430.be1
269454h1, Zha16_no_2_tors, 269454.h1
269482a1, Zha16_no_2_tors, 269482.a1
269511a1, Zha16_no_2_tors, 269511.a1
269522a1, Zha16_no_2_tors, 269522.a1
269545a1, Zha16_no_2_tors, 269545.a1
269570d1, Zha16_no_2_tors, 269570.d1
269606a1, Zha16_no_2_tors, 269606.a1
269619b1, Zha16_no_2_tors, 269619.b1
269619c1, Zha16_no_2_tors, 269619.c1
269655a1, Zha16_no_2_tors, 269655.a1
269698e1, Zha16_no_2_tors, 269698.e1
269702a1, Zha16_no_2_tors, 269702.a1
269742b1, Zha16_no_2_tors, 269742.b1
269742g1, Zha16_no_2_tors, 269742.g1
269755a1, Zha16_no_2_tors, 269755.a1
269787d1, Zha16_no_2_tors, 269787.d1
269787g1, Zha16_no_2_tors, 269787.g1
269845a1, Zha16_no_2_tors, 269845.a1
269858b1, Zha16_no_2_tors, 269858.b1
269859c1, Zha16_no_2_tors, 269859.c1
269862a1, Zha16_no_2_tors, 269862.a1
269894a1, Zha16_no_2_tors, 269894.a1
269895b1, Zha16_no_2_tors, 269895.b1
269949a1, Zha16_no_2_tors, 269949.a1
269974b1, Zha16_no_2_tors, 269974.b1
269979c1, Zha16_no_2_tors, 269979.c1
269998a1, Zha16_no_2_tors, 269998.a1
269998b1, Zha16_no_2_tors, 269998.b1
270051a1, Zha16_no_2_tors, 270051.a1
270066c1, Zha16_no_2_tors, 270066.c1
270066d1, Zha16_no_2_tors, 270066.d1
270077a1, Zha16_no_2_tors, 270077.a1
270102h1, Zha16_no_2_tors, 270102.h1
270138c1, Zha16_no_2_tors, 270138.c1
270146a1, Zha16_no_2_tors, 270146.a1
270147a1, Zha16_no_2_tors, 270147.a1
270151b1, Zha16_no_2_tors, 270151.b1
270165c1, Zha16_no_2_tors, 270165.c1
270165f1, Zha16_no_2_tors, 270165.f1
270165j1, Zha16_no_2_tors, 270165.j1
270179b1, Zha16_no_2_tors, 270179.b1
270190b1, Zha16_no_2_tors, 270190.b1
270211b1, Zha16_no_2_tors, 270211.b1
270213a1, Zha16_no_2_tors, 270213.a1
270219b1, Zha16_no_2_tors, 270219.b1
270246f1, Zha16_no_2_tors, 270246.f1
270267a1, Zha16_no_2_tors, 270267.a1
270267b1, Zha16_no_2_tors, 270267.b1
270285a1, Zha16_no_2_tors, 270285.a1
270291a1, Zha16_no_2_tors, 270291.a1
270291g1, Zha16_no_2_tors, 270291.g1
270294d1, Zha16_no_2_tors, 270294.d1
270294h1, Zha16_no_2_tors, 270294.h1
270330b1, Zha16_no_2_tors, 270330.b1
270339d1, Zha16_no_2_tors, 270339.d1
270354b1, Zha16_no_2_tors, 270354.b1
270362b1, Zha16_no_2_tors, 270362.b1
270366f1, Zha16_no_2_tors, 270366.f1
270390d1, Zha16_no_2_tors, 270390.d1
270402b1, Zha16_no_2_tors, 270402.b1
270402r1, Zha16_no_2_tors, 270402.r1
270403a1, Zha16_no_2_tors, 270403.a1
270426d1, Zha16_no_2_tors, 270426.d1
270438j1, Zha16_no_2_tors, 270438.j1
270485b1, Zha16_no_2_tors, 270485.b1
270498a1, Zha16_no_2_tors, 270498.a1
270530i1, Zha16_no_2_tors, 270530.i1
270530j1, Zha16_no_2_tors, 270530.j1
270534f1, Zha16_no_2_tors, 270534.f1
270538a1, Zha16_no_2_tors, 270538.a1
270546d1, Zha16_no_2_tors, 270546.d1
270546f1, Zha16_no_2_tors, 270546.f1
270554a1, Zha16_no_2_tors, 270554.a1
270565a1, Zha16_no_2_tors, 270565.a1
270573a1, Zha16_no_2_tors, 270573.a1
270579a1, Zha16_no_2_tors, 270579.a1
270633c1, Zha16_no_2_tors, 270633.c1
270662c1, Zha16_no_2_tors, 270662.c1
270670b1, Zha16_no_2_tors, 270670.b1
270682a1, Zha16_no_2_tors, 270682.a1
270683b1, Zha16_no_2_tors, 270683.b1
270690d1, Zha16_no_2_tors, 270690.d1
270690h1, Zha16_no_2_tors, 270690.h1
270690p1, Zha16_no_2_tors, 270690.p1
270706a1, Zha16_no_2_tors, 270706.a1
270714b1, Zha16_no_2_tors, 270714.b1
270715a1, Zha16_no_2_tors, 270715.a1
270723a1, Zha16_no_2_tors, 270723.a1
270742a1, Zha16_no_2_tors, 270742.a1
270762a1, Zha16_no_2_tors, 270762.a1
270807b1, Zha16_no_2_tors, 270807.b1
270834g1, Zha16_no_2_tors, 270834.g1
270885a1, Zha16_no_2_tors, 270885.a1
270894h1, Zha16_no_2_tors, 270894.h1
270910a1, Zha16_no_2_tors, 270910.a1
270933b1, Zha16_no_2_tors, 270933.b1
270982a1, Zha16_no_2_tors, 270982.a1
271005c1, Zha16_no_2_tors, 271005.c1
271005e1, Zha16_no_2_tors, 271005.e1
271005f1, Zha16_no_2_tors, 271005.f1
271009a1, Zha16_no_2_tors, 271009.a1
271010a1, Zha16_no_2_tors, 271010.a1
271010c1, Zha16_no_2_tors, 271010.c1
271029b1, Zha16_no_2_tors, 271029.b1
271030b1, Zha16_no_2_tors, 271030.b1
271051a1, Zha16_no_2_tors, 271051.a1
271055a1, Zha16_no_2_tors, 271055.a1
271083a1, Zha16_no_2_tors, 271083.a1
271085a1, Zha16_no_2_tors, 271085.a1
271106a1, Zha16_no_2_tors, 271106.a1
271110c1, Zha16_no_2_tors, 271110.c1
271110h1, Zha16_no_2_tors, 271110.h1
271126b1, Zha16_no_2_tors, 271126.b1
271195a1, Zha16_no_2_tors, 271195.a1
271218c1, Zha16_no_2_tors, 271218.c1
271230d1, Zha16_no_2_tors, 271230.d1
271234a1, Zha16_no_2_tors, 271234.a1
271271e1, Zha16_no_2_tors, 271271.e1
271271f1, Zha16_no_2_tors, 271271.f1
271306a1, Zha16_no_2_tors, 271306.a1
271315b1, Zha16_no_2_tors, 271315.b1
271335a1, Zha16_no_2_tors, 271335.a1
271381a1, Zha16_no_2_tors, 271381.a1
271383a1, Zha16_no_2_tors, 271383.a1
271398c1, Zha16_no_2_tors, 271398.c1
271405c1, Zha16_no_2_tors, 271405.c1
271405f1, Zha16_no_2_tors, 271405.f1
271405g1, Zha16_no_2_tors, 271405.g1
271405h1, Zha16_no_2_tors, 271405.h1
271405j1, Zha16_no_2_tors, 271405.j1
271405l1, Zha16_no_2_tors, 271405.l1
271410a1, Zha16_no_2_tors, 271410.a1
271410j1, Zha16_no_2_tors, 271410.j1
271410o1, Zha16_no_2_tors, 271410.o1
271418b1, Zha16_no_2_tors, 271418.b1
271435a1, Zha16_no_2_tors, 271435.a1
271469d1, Zha16_no_2_tors, 271469.d1
271498b1, Zha16_no_2_tors, 271498.b1
271510a1, Zha16_no_2_tors, 271510.a1
271510c1, Zha16_no_2_tors, 271510.c1
271578b1, Zha16_no_2_tors, 271578.b1
271590g1, Zha16_no_2_tors, 271590.g1
271590h1, Zha16_no_2_tors, 271590.h1
271590j1, Zha16_no_2_tors, 271590.j1
271622a1, Zha16_no_2_tors, 271622.a1
271630b1, Zha16_no_2_tors, 271630.b1
271635f1, Zha16_no_2_tors, 271635.f1
271654a1, Zha16_no_2_tors, 271654.a1
271662d1, Zha16_no_2_tors, 271662.d1
271718a1, Zha16_no_2_tors, 271718.a1
271731a1, Zha16_no_2_tors, 271731.a1
271763a1, Zha16_no_2_tors, 271763.a1
271785b1, Zha16_no_2_tors, 271785.b1
271794a1, Zha16_no_2_tors, 271794.a1
271821a1, Zha16_no_2_tors, 271821.a1
271869b1, Zha16_no_2_tors, 271869.b1
271882b1, Zha16_no_2_tors, 271882.b1
271915f1, Zha16_no_2_tors, 271915.f1
271922b1, Zha16_no_2_tors, 271922.b1
271923a1, Zha16_no_2_tors, 271923.a1
271991a1, Zha16_no_2_tors, 271991.a1
272046b1, Zha16_no_2_tors, 272046.b1
272046d1, Zha16_no_2_tors, 272046.d1
272046e1, Zha16_no_2_tors, 272046.e1
272046k1, Zha16_no_2_tors, 272046.k1
272046n1, Zha16_no_2_tors, 272046.n1
272046o1, Zha16_no_2_tors, 272046.o1
272082k1, Zha16_no_2_tors, 272082.k1
272082m1, Zha16_no_2_tors, 272082.m1
272099a1, Zha16_no_2_tors, 272099.a1
272114a1, Zha16_no_2_tors, 272114.a1
272137a1, Zha16_no_2_tors, 272137.a1
272139a1, Zha16_no_2_tors, 272139.a1
272139b1, Zha16_no_2_tors, 272139.b1
272162c1, Zha16_no_2_tors, 272162.c1
272170e1, Zha16_no_2_tors, 272170.e1
272173a1, Zha16_no_2_tors, 272173.a1
272181c1, Zha16_no_2_tors, 272181.c1
272193b1, Zha16_no_2_tors, 272193.b1
272193c1, Zha16_no_2_tors, 272193.c1
272202b1, Zha16_no_2_tors, 272202.b1
272202c1, Zha16_no_2_tors, 272202.c1
272202d1, Zha16_no_2_tors, 272202.d1
272202f1, Zha16_no_2_tors, 272202.f1
272202h1, Zha16_no_2_tors, 272202.h1
272222a1, Zha16_no_2_tors, 272222.a1
272266a1, Zha16_no_2_tors, 272266.a1
272266b1, Zha16_no_2_tors, 272266.b1
272285a1, Zha16_no_2_tors, 272285.a1
272285b1, Zha16_no_2_tors, 272285.b1
272307a1, Zha16_no_2_tors, 272307.a1
272326a1, Zha16_no_2_tors, 272326.a1
272343c1, Zha16_no_2_tors, 272343.c1
272346e1, Zha16_no_2_tors, 272346.e1
272346i1, Zha16_no_2_tors, 272346.i1
272374a1, Zha16_no_2_tors, 272374.a1
272379a1, Zha16_no_2_tors, 272379.a1
272414a1, Zha16_no_2_tors, 272414.a1
272414b1, Zha16_no_2_tors, 272414.b1
272427a1, Zha16_no_2_tors, 272427.a1
272442b1, Zha16_no_2_tors, 272442.b1
272467a1, Zha16_no_2_tors, 272467.a1
272510f1, Zha16_no_2_tors, 272510.f1
272517a1, Zha16_no_2_tors, 272517.a1
272627b1, Zha16_no_2_tors, 272627.b1
272642b1, Zha16_no_2_tors, 272642.b1
272690b1, Zha16_no_2_tors, 272690.b1
272690c1, Zha16_no_2_tors, 272690.c1
272694f1, Zha16_no_2_tors, 272694.f1
272755c1, Zha16_no_2_tors, 272755.c1
272770b1, Zha16_no_2_tors, 272770.b1
272782b1, Zha16_no_2_tors, 272782.b1
272802b1, Zha16_no_2_tors, 272802.b1
272802d1, Zha16_no_2_tors, 272802.d1
272805d1, Zha16_no_2_tors, 272805.d1
272818b1, Zha16_no_2_tors, 272818.b1
272818i1, Zha16_no_2_tors, 272818.i1
272885a1, Zha16_no_2_tors, 272885.a1
272893a1, Zha16_no_2_tors, 272893.a1
272897b1, Zha16_no_2_tors, 272897.b1
272918b1, Zha16_no_2_tors, 272918.b1
272922b1, Zha16_no_2_tors, 272922.b1
272955a1, Zha16_no_2_tors, 272955.a1
273003f1, Zha16_no_2_tors, 273003.f1
273005a1, Zha16_no_2_tors, 273005.a1
273030f1, Zha16_no_2_tors, 273030.f1
273030h1, Zha16_no_2_tors, 273030.h1
273030l1, Zha16_no_2_tors, 273030.l1
273030m1, Zha16_no_2_tors, 273030.m1
273030x1, Zha16_no_2_tors, 273030.x1
273034a1, Zha16_no_2_tors, 273034.a1
273034b1, Zha16_no_2_tors, 273034.b1
273045d1, Zha16_no_2_tors, 273045.d1
273093b1, Zha16_no_2_tors, 273093.b1
273117f1, Zha16_no_2_tors, 273117.f1
273133a1, Zha16_no_2_tors, 273133.a1
273142b1, Zha16_no_2_tors, 273142.b1
273165b1, Zha16_no_2_tors, 273165.b1
273194a1, Zha16_no_2_tors, 273194.a1
273210s1, Zha16_no_2_tors, 273210.s1
273230c1, Zha16_no_2_tors, 273230.c1
273234c1, Zha16_no_2_tors, 273234.c1
273234u1, Zha16_no_2_tors, 273234.u1
273238a1, Zha16_no_2_tors, 273238.a1
273238d1, Zha16_no_2_tors, 273238.d1
273282b1, Zha16_no_2_tors, 273282.b1
273282d1, Zha16_no_2_tors, 273282.d1
273309a1, Zha16_no_2_tors, 273309.a1
273309b1, Zha16_no_2_tors, 273309.b1
273315v1, Zha16_no_2_tors, 273315.v1
273326c1, Zha16_no_2_tors, 273326.c1
273378b1, Zha16_no_2_tors, 273378.b1
273378f1, Zha16_no_2_tors, 273378.f1
273379a1, Zha16_no_2_tors, 273379.a1
273385f1, Zha16_no_2_tors, 273385.f1
273385g1, Zha16_no_2_tors, 273385.g1
273390g1, Zha16_no_2_tors, 273390.g1
273406f1, Zha16_no_2_tors, 273406.f1
273410b1, Zha16_no_2_tors, 273410.b1
273410e1, Zha16_no_2_tors, 273410.e1
273462d1, Zha16_no_2_tors, 273462.d1
273531b1, Zha16_no_2_tors, 273531.b1
273531f1, Zha16_no_2_tors, 273531.f1
273558b1, Zha16_no_2_tors, 273558.b1
273558c1, Zha16_no_2_tors, 273558.c1
273570j1, Zha16_no_2_tors, 273570.j1
273570n1, Zha16_no_2_tors, 273570.n1
273599a1, Zha16_no_2_tors, 273599.a1
273606c1, Zha16_no_2_tors, 273606.c1
273619a1, Zha16_no_2_tors, 273619.a1
273619c1, Zha16_no_2_tors, 273619.c1
273622a1, Zha16_no_2_tors, 273622.a1
273634b1, Zha16_no_2_tors, 273634.b1
273637b1, Zha16_no_2_tors, 273637.b1
273642c1, Zha16_no_2_tors, 273642.c1
273667a1, Zha16_no_2_tors, 273667.a1
273685e1, Zha16_no_2_tors, 273685.e1
273687b1, Zha16_no_2_tors, 273687.b1
273693c1, Zha16_no_2_tors, 273693.c1
273710b1, Zha16_no_2_tors, 273710.b1
273710c1, Zha16_no_2_tors, 273710.c1
273742f1, Zha16_no_2_tors, 273742.f1
273770f1, Zha16_no_2_tors, 273770.f1
273786a1, Zha16_no_2_tors, 273786.a1
273795f1, Zha16_no_2_tors, 273795.f1
273810b1, Zha16_no_2_tors, 273810.b1
273810f1, Zha16_no_2_tors, 273810.f1
273811a1, Zha16_no_2_tors, 273811.a1
273835a1, Zha16_no_2_tors, 273835.a1
273846a1, Zha16_no_2_tors, 273846.a1
273853b1, Zha16_no_2_tors, 273853.b1
273854a1, Zha16_no_2_tors, 273854.a1
273854b1, Zha16_no_2_tors, 273854.b1
273858k1, Zha16_no_2_tors, 273858.k1
273867a1, Zha16_no_2_tors, 273867.a1
273867b1, Zha16_no_2_tors, 273867.b1
273867f1, Zha16_no_2_tors, 273867.f1
273867h1, Zha16_no_2_tors, 273867.h1
273882a1, Zha16_no_2_tors, 273882.a1
273882f1, Zha16_no_2_tors, 273882.f1
273918a1, Zha16_no_2_tors, 273918.a1
273918c1, Zha16_no_2_tors, 273918.c1
273918g1, Zha16_no_2_tors, 273918.g1
273934a1, Zha16_no_2_tors, 273934.a1
273934b1, Zha16_no_2_tors, 273934.b1
273938c1, Zha16_no_2_tors, 273938.c1
273994b1, Zha16_no_2_tors, 273994.b1
274001c1, Zha16_no_2_tors, 274001.c1
274015a1, Zha16_no_2_tors, 274015.a1
274083a1, Zha16_no_2_tors, 274083.a1
274085d1, Zha16_no_2_tors, 274085.d1
274085e1, Zha16_no_2_tors, 274085.e1
274094b1, Zha16_no_2_tors, 274094.b1
274114a1, Zha16_no_2_tors, 274114.a1
274154a1, Zha16_no_2_tors, 274154.a1
274170h1, Zha16_no_2_tors, 274170.h1
274170n1, Zha16_no_2_tors, 274170.n1
274173a1, Zha16_no_2_tors, 274173.a1
274195a1, Zha16_no_2_tors, 274195.a1
274195c1, Zha16_no_2_tors, 274195.c1
274198a1, Zha16_no_2_tors, 274198.a1
274206g1, Zha16_no_2_tors, 274206.g1
274206i1, Zha16_no_2_tors, 274206.i1
274222a1, Zha16_no_2_tors, 274222.a1
274245a1, Zha16_no_2_tors, 274245.a1
274245h1, Zha16_no_2_tors, 274245.h1
274251d1, Zha16_no_2_tors, 274251.d1
274258a1, Zha16_no_2_tors, 274258.a1
274310b1, Zha16_no_2_tors, 274310.b1
274314a1, Zha16_no_2_tors, 274314.a1
274323a1, Zha16_no_2_tors, 274323.a1
274326f1, Zha16_no_2_tors, 274326.f1
274398b1, Zha16_no_2_tors, 274398.b1
274429b1, Zha16_no_2_tors, 274429.b1
274445c1, Zha16_no_2_tors, 274445.c1
274467b1, Zha16_no_2_tors, 274467.b1
274507a1, Zha16_no_2_tors, 274507.a1
274515a1, Zha16_no_2_tors, 274515.a1
274565b1, Zha16_no_2_tors, 274565.b1
274566b1, Zha16_no_2_tors, 274566.b1
274566d1, Zha16_no_2_tors, 274566.d1
274574d1, Zha16_no_2_tors, 274574.d1
274594a1, Zha16_no_2_tors, 274594.a1
274629a1, Zha16_no_2_tors, 274629.a1
274629c1, Zha16_no_2_tors, 274629.c1
274630e1, Zha16_no_2_tors, 274630.e1
274659a1, Zha16_no_2_tors, 274659.a1
274659k1, Zha16_no_2_tors, 274659.k1
274701e1, Zha16_no_2_tors, 274701.e1
274702a1, Zha16_no_2_tors, 274702.a1
274715e1, Zha16_no_2_tors, 274715.e1
274730c1, Zha16_no_2_tors, 274730.c1
274765b1, Zha16_no_2_tors, 274765.b1
274771a1, Zha16_no_2_tors, 274771.a1
274773a1, Zha16_no_2_tors, 274773.a1
274778b1, Zha16_no_2_tors, 274778.b1
274795a1, Zha16_no_2_tors, 274795.a1
274805b1, Zha16_no_2_tors, 274805.b1
274805d1, Zha16_no_2_tors, 274805.d1
274821a1, Zha16_no_2_tors, 274821.a1
274826b1, Zha16_no_2_tors, 274826.b1
274827b1, Zha16_no_2_tors, 274827.b1
274858b1, Zha16_no_2_tors, 274858.b1
274866b1, Zha16_no_2_tors, 274866.b1
274881c1, Zha16_no_2_tors, 274881.c1
274893a1, Zha16_no_2_tors, 274893.a1
274907a1, Zha16_no_2_tors, 274907.a1
274915a1, Zha16_no_2_tors, 274915.a1
274918a1, Zha16_no_2_tors, 274918.a1
274918c1, Zha16_no_2_tors, 274918.c1
274933a1, Zha16_no_2_tors, 274933.a1
274947a1, Zha16_no_2_tors, 274947.a1
274949b1, Zha16_no_2_tors, 274949.b1
274998c1, Zha16_no_2_tors, 274998.c1
275014a1, Zha16_no_2_tors, 275014.a1
275046a1, Zha16_no_2_tors, 275046.a1
275090a1, Zha16_no_2_tors, 275090.a1
275115a1, Zha16_no_2_tors, 275115.a1
275170g1, Zha16_no_2_tors, 275170.g1
275170h1, Zha16_no_2_tors, 275170.h1
275186a1, Zha16_no_2_tors, 275186.a1
275186c1, Zha16_no_2_tors, 275186.c1
275190f1, Zha16_no_2_tors, 275190.f1
275190i1, Zha16_no_2_tors, 275190.i1
275235a1, Zha16_no_2_tors, 275235.a1
275245a1, Zha16_no_2_tors, 275245.a1
275259a1, Zha16_no_2_tors, 275259.a1
275270f1, Zha16_no_2_tors, 275270.f1
275307b1, Zha16_no_2_tors, 275307.b1
275314a1, Zha16_no_2_tors, 275314.a1
275338d1, Zha16_no_2_tors, 275338.d1
275341b1, Zha16_no_2_tors, 275341.b1
275366c1, Zha16_no_2_tors, 275366.c1
275378a1, Zha16_no_2_tors, 275378.a1
275403a1, Zha16_no_2_tors, 275403.a1
275405a1, Zha16_no_2_tors, 275405.a1
275442d1, Zha16_no_2_tors, 275442.d1
275442m1, Zha16_no_2_tors, 275442.m1
275482a1, Zha16_no_2_tors, 275482.a1
275483a1, Zha16_no_2_tors, 275483.a1
275494a1, Zha16_no_2_tors, 275494.a1
275494b1, Zha16_no_2_tors, 275494.b1
275505b1, Zha16_no_2_tors, 275505.b1
275505c1, Zha16_no_2_tors, 275505.c1
275505e1, Zha16_no_2_tors, 275505.e1
275505f1, Zha16_no_2_tors, 275505.f1
275522a1, Zha16_no_2_tors, 275522.a1
275565a1, Zha16_no_2_tors, 275565.a1
275565b1, Zha16_no_2_tors, 275565.b1
275586b1, Zha16_no_2_tors, 275586.b1
275647a1, Zha16_no_2_tors, 275647.a1
275647b1, Zha16_no_2_tors, 275647.b1
275667a1, Zha16_no_2_tors, 275667.a1
275667b1, Zha16_no_2_tors, 275667.b1
275694a1, Zha16_no_2_tors, 275694.a1
275694c1, Zha16_no_2_tors, 275694.c1
275726a1, Zha16_no_2_tors, 275726.a1
275745b1, Zha16_no_2_tors, 275745.b1
275758a1, Zha16_no_2_tors, 275758.a1
275770k1, Zha16_no_2_tors, 275770.k1
275781a1, Zha16_no_2_tors, 275781.a1
275781b1, Zha16_no_2_tors, 275781.b1
275793d1, Zha16_no_2_tors, 275793.d1
275811a1, Zha16_no_2_tors, 275811.a1
275835e1, Zha16_no_2_tors, 275835.e1
275835h1, Zha16_no_2_tors, 275835.h1
275835l1, Zha16_no_2_tors, 275835.l1
275835n1, Zha16_no_2_tors, 275835.n1
275835s1, Zha16_no_2_tors, 275835.s1
275891d1, Zha16_no_2_tors, 275891.d1
275906f1, Zha16_no_2_tors, 275906.f1
275910e1, Zha16_no_2_tors, 275910.e1
275946c1, Zha16_no_2_tors, 275946.c1
275946h1, Zha16_no_2_tors, 275946.h1
275954b1, Zha16_no_2_tors, 275954.b1
275957a1, Zha16_no_2_tors, 275957.a1
275982c1, Zha16_no_2_tors, 275982.c1
275990g1, Zha16_no_2_tors, 275990.g1
276018a1, Zha16_no_2_tors, 276018.a1
276018c1, Zha16_no_2_tors, 276018.c1
276029b1, Zha16_no_2_tors, 276029.b1
276034a1, Zha16_no_2_tors, 276034.a1
276034c1, Zha16_no_2_tors, 276034.c1
