curve_label,lmfdb_label,source,conductor,has_isogeny_3,has_isogeny_5,has_isogeny_7,isogeny_set_357,isogeny_degrees,a3,abs_a3_eq_3,failure_class,good_reduction_at_3,projective_point_count_at_3,nonsingular_projective_point_count_at_3,ecdata_aplist_a3_token
214894b1,214894.b1,Zha16_no_2_tors,214894,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
214918a1,214918.d1,Zha16_no_2_tors,214918,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
214918d1,214918.c1,Zha16_no_2_tors,214918,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
215083b1,215083.b1,Zha16_no_2_tors,215083,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
215530c1,215530.j2,Zha16_no_2_tors,215530,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
215683a1,215683.a1,Zha16_no_2_tors,215683,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
215999a1,215999.a1,Zha16_no_2_tors,215999,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
216026a1,216026.a1,Zha16_no_2_tors,216026,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
216098b1,216098.a1,Zha16_no_2_tors,216098,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
216266b1,216266.b2,Zha16_no_2_tors,216266,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
216467a1,216467.a1,Zha16_no_2_tors,216467,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
216562f1,216562.c1,Zha16_no_2_tors,216562,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
216818a1,216818.a1,Zha16_no_2_tors,216818,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
216862b1,216862.a1,Zha16_no_2_tors,216862,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
216886a1,216886.a1,Zha16_no_2_tors,216886,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
216910a1,216910.d1,Zha16_no_2_tors,216910,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
217010a1,217010.a1,Zha16_no_2_tors,217010,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
217226a1,217226.a1,Zha16_no_2_tors,217226,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
217234b1,217234.b1,Zha16_no_2_tors,217234,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
217286d1,217286.b1,Zha16_no_2_tors,217286,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
217294g1,217294.h1,Zha16_no_2_tors,217294,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
217294h1,217294.i1,Zha16_no_2_tors,217294,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
217310a1,217310.b1,Zha16_no_2_tors,217310,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
217466a1,217466.a1,Zha16_no_2_tors,217466,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
217613b1,217613.b2,Zha16_no_2_tors,217613,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
217622e1,217622.f1,Zha16_no_2_tors,217622,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
217693b1,217693.b1,Zha16_no_2_tors,217693,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
217762b1,217762.b1,Zha16_no_2_tors,217762,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
217931a1,217931.a1,Zha16_no_2_tors,217931,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
218006b1,218006.a1,Zha16_no_2_tors,218006,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
218230a1,218230.a1,Zha16_no_2_tors,218230,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
218483b1,218483.b1,Zha16_no_2_tors,218483,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
218818d1,218818.c1,Zha16_no_2_tors,218818,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
218899b1,218899.b1,Zha16_no_2_tors,218899,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
219142a1,219142.b2,Zha16_no_2_tors,219142,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
219178b1,219178.b1,Zha16_no_2_tors,219178,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
219329d1,219329.d1,Zha16_no_2_tors,219329,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
219635b1,219635.b1,Zha16_no_2_tors,219635,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
219802c1,219802.a2,Zha16_no_2_tors,219802,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
220478b1,220478.a2,Zha16_no_2_tors,220478,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
221170e1,221170.d1,Zha16_no_2_tors,221170,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
221230d1,221230.a2,Zha16_no_2_tors,221230,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
221258a1,221258.a1,Zha16_no_2_tors,221258,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
221306b1,221306.b2,Zha16_no_2_tors,221306,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
221329b1,221329.b1,Zha16_no_2_tors,221329,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
221387a1,221387.a2,Zha16_no_2_tors,221387,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
221446a1,221446.b1,Zha16_no_2_tors,221446,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
221474f1,221474.h1,Zha16_no_2_tors,221474,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
221527b1,221527.b1,Zha16_no_2_tors,221527,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
221545a1,221545.a1,Zha16_no_2_tors,221545,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
221566b1,221566.c1,Zha16_no_2_tors,221566,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
221597a1,221597.a1,Zha16_no_2_tors,221597,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
221618b1,221618.b1,Zha16_no_2_tors,221618,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
221694a1,221694.c2,Zha16_no_2_tors,221694,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
221834a1,221834.a1,Zha16_no_2_tors,221834,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
222002b1,222002.d1,Zha16_no_2_tors,222002,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
222110n1,222110.g1,Zha16_no_2_tors,222110,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
222158a1,222158.b2,Zha16_no_2_tors,222158,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
222169a1,222169.a1,Zha16_no_2_tors,222169,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
222401a1,222401.a1,Zha16_no_2_tors,222401,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
222434b1,222434.b1,Zha16_no_2_tors,222434,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
222755d1,222755.d1,Zha16_no_2_tors,222755,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
222755g1,222755.g1,Zha16_no_2_tors,222755,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
222806a1,222806.a1,Zha16_no_2_tors,222806,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
222826b1,222826.c1,Zha16_no_2_tors,222826,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
223106b1,223106.b1,Zha16_no_2_tors,223106,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
223210k1,223210.e2,Zha16_no_2_tors,223210,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
223226a1,223226.a1,Zha16_no_2_tors,223226,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
223390h1,223390.f2,Zha16_no_2_tors,223390,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
223445c1,223445.c2,Zha16_no_2_tors,223445,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
223630l1,223630.b1,Zha16_no_2_tors,223630,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
223715c1,223715.c2,Zha16_no_2_tors,223715,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
223739b1,223739.b1,Zha16_no_2_tors,223739,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
223790f1,223790.a1,Zha16_no_2_tors,223790,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
223814b1,223814.a1,Zha16_no_2_tors,223814,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
224894a1,224894.a1,Zha16_no_2_tors,224894,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
225134e1,225134.a1,Zha16_no_2_tors,225134,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
225323a1,225323.a1,Zha16_no_2_tors,225323,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
225470e1,225470.l1,Zha16_no_2_tors,225470,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
225470h1,225470.a1,Zha16_no_2_tors,225470,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
226018b1,226018.c1,Zha16_no_2_tors,226018,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
226034a1,226034.a1,Zha16_no_2_tors,226034,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
226190a1,226190.b1,Zha16_no_2_tors,226190,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
226238b1,226238.h2,Zha16_no_2_tors,226238,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
226610k1,226610.d2,Zha16_no_2_tors,226610,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
226954j1,226954.c3,Zha16_no_2_tors,226954,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
226974h1,226974.ba2,Zha16_no_2_tors,226974,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
227006e1,227006.c1,Zha16_no_2_tors,227006,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
227114a1,227114.a1,Zha16_no_2_tors,227114,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
227446b1,227446.b1,Zha16_no_2_tors,227446,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
227530g1,227530.a1,Zha16_no_2_tors,227530,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
227678c1,227678.a1,Zha16_no_2_tors,227678,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
227878a1,227878.c1,Zha16_no_2_tors,227878,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
228053a1,228053.a2,Zha16_no_2_tors,228053,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
228094a1,228094.a1,Zha16_no_2_tors,228094,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
228430f1,228430.g1,Zha16_no_2_tors,228430,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
228430g1,228430.a2,Zha16_no_2_tors,228430,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
228499a1,228499.a1,Zha16_no_2_tors,228499,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
228574a1,228574.b1,Zha16_no_2_tors,228574,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
228653a1,228653.a1,Zha16_no_2_tors,228653,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
228866a1,228866.a2,Zha16_no_2_tors,228866,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
228998m1,228998.g1,Zha16_no_2_tors,228998,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
229034b1,229034.g1,Zha16_no_2_tors,229034,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
229166a1,229166.a1,Zha16_no_2_tors,229166,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
229190e1,229190.d1,Zha16_no_2_tors,229190,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
229405a1,229405.a1,Zha16_no_2_tors,229405,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
229411a1,229411.a1,Zha16_no_2_tors,229411,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
229477a1,229477.a1,Zha16_no_2_tors,229477,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
229670k1,229670.b1,Zha16_no_2_tors,229670,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
230066a1,230066.a1,Zha16_no_2_tors,230066,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
230147a1,230147.a1,Zha16_no_2_tors,230147,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
230258a1,230258.a1,Zha16_no_2_tors,230258,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
230410d1,230410.d2,Zha16_no_2_tors,230410,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
230510b1,230510.b1,Zha16_no_2_tors,230510,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
230510g1,230510.g1,Zha16_no_2_tors,230510,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
230555a1,230555.a1,Zha16_no_2_tors,230555,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
230782a1,230782.a1,Zha16_no_2_tors,230782,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
230845b1,230845.b1,Zha16_no_2_tors,230845,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
230885a1,230885.a1,Zha16_no_2_tors,230885,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
230926e1,230926.e1,Zha16_no_2_tors,230926,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
231438f1,231438.f1,Zha16_no_2_tors,231438,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
231539a1,231539.a1,Zha16_no_2_tors,231539,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
231587a1,231587.a1,Zha16_no_2_tors,231587,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
231803a1,231803.a2,Zha16_no_2_tors,231803,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
232042a1,232042.a1,Zha16_no_2_tors,232042,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
232058c1,232058.c1,Zha16_no_2_tors,232058,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
232165d1,232165.d1,Zha16_no_2_tors,232165,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
232534a1,232534.a1,Zha16_no_2_tors,232534,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
232595c1,232595.c1,Zha16_no_2_tors,232595,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
232606b1,232606.b1,Zha16_no_2_tors,232606,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
233390c1,233390.c1,Zha16_no_2_tors,233390,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
233570b1,233570.b2,Zha16_no_2_tors,233570,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
233618d1,233618.d1,Zha16_no_2_tors,233618,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
233705a1,233705.a1,Zha16_no_2_tors,233705,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
233846a1,233846.a1,Zha16_no_2_tors,233846,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
233870b1,233870.b2,Zha16_no_2_tors,233870,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
234101a1,234101.a2,Zha16_no_2_tors,234101,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
234278b1,234278.b1,Zha16_no_2_tors,234278,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
234766e1,234766.e1,Zha16_no_2_tors,234766,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
234814c1,234814.c1,Zha16_no_2_tors,234814,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
234854c1,234854.c1,Zha16_no_2_tors,234854,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
234938d1,234938.d1,Zha16_no_2_tors,234938,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
234962c1,234962.c1,Zha16_no_2_tors,234962,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
235059d1,235059.d2,Zha16_no_2_tors,235059,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
235090d1,235090.d1,Zha16_no_2_tors,235090,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
235154a1,235154.a1,Zha16_no_2_tors,235154,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
235235d1,235235.d2,Zha16_no_2_tors,235235,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
235259a1,235259.a1,Zha16_no_2_tors,235259,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
235510q1,235510.q1,Zha16_no_2_tors,235510,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
235646a1,235646.a1,Zha16_no_2_tors,235646,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
235790m1,235790.m1,Zha16_no_2_tors,235790,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
235802b1,235802.b1,Zha16_no_2_tors,235802,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
235994c1,235994.c2,Zha16_no_2_tors,235994,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
236009a1,236009.a1,Zha16_no_2_tors,236009,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
236135c1,236135.c1,Zha16_no_2_tors,236135,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
236194c1,236194.c1,Zha16_no_2_tors,236194,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
236197c1,236197.c1,Zha16_no_2_tors,236197,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
236210d1,236210.d2,Zha16_no_2_tors,236210,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
236330a1,236330.a1,Zha16_no_2_tors,236330,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
236390d1,236390.d3,Zha16_no_2_tors,236390,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
236530l1,236530.l3,Zha16_no_2_tors,236530,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
236570b1,236570.b1,Zha16_no_2_tors,236570,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
236722c1,236722.c1,Zha16_no_2_tors,236722,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
236755b1,236755.b1,Zha16_no_2_tors,236755,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
236782e1,236782.e1,Zha16_no_2_tors,236782,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
237026c1,237026.c1,Zha16_no_2_tors,237026,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
237083a1,237083.a1,Zha16_no_2_tors,237083,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
237194a1,237194.a1,Zha16_no_2_tors,237194,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
237595b1,237595.b2,Zha16_no_2_tors,237595,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
237746b1,237746.b1,Zha16_no_2_tors,237746,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
237898a1,237898.a1,Zha16_no_2_tors,237898,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
237922a1,237922.a1,Zha16_no_2_tors,237922,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
238051b1,238051.b1,Zha16_no_2_tors,238051,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
238118f1,238118.f1,Zha16_no_2_tors,238118,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
238210l1,238210.l2,Zha16_no_2_tors,238210,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
238355c1,238355.c1,Zha16_no_2_tors,238355,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
238595a1,238595.a1,Zha16_no_2_tors,238595,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
238595b1,238595.b1,Zha16_no_2_tors,238595,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
238666a1,238666.a1,Zha16_no_2_tors,238666,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
238862g1,238862.g1,Zha16_no_2_tors,238862,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
239030j1,239030.j1,Zha16_no_2_tors,239030,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
239122a1,239122.a2,Zha16_no_2_tors,239122,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
239309a1,239309.a1,Zha16_no_2_tors,239309,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
239366a1,239366.a1,Zha16_no_2_tors,239366,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
239437a1,239437.a1,Zha16_no_2_tors,239437,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
239470h1,239470.h1,Zha16_no_2_tors,239470,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
239510d1,239510.d2,Zha16_no_2_tors,239510,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
239635b1,239635.b2,Zha16_no_2_tors,239635,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
239918b1,239918.b1,Zha16_no_2_tors,239918,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
240026a1,240026.a1,Zha16_no_2_tors,240026,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
240106a1,240106.a1,Zha16_no_2_tors,240106,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
240386a1,240386.a1,Zha16_no_2_tors,240386,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
240422c1,240422.c1,Zha16_no_2_tors,240422,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
240634d1,240634.d1,Zha16_no_2_tors,240634,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
240653a1,240653.a1,Zha16_no_2_tors,240653,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
240670a1,240670.a1,Zha16_no_2_tors,240670,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
240674a1,240674.a1,Zha16_no_2_tors,240674,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
240674b1,240674.b2,Zha16_no_2_tors,240674,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
240709a1,240709.a1,Zha16_no_2_tors,240709,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
240802a1,240802.a1,Zha16_no_2_tors,240802,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
240890s1,240890.s1,Zha16_no_2_tors,240890,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
240931a1,240931.a2,Zha16_no_2_tors,240931,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
241046f1,241046.f1,Zha16_no_2_tors,241046,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
241190b1,241190.b2,Zha16_no_2_tors,241190,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
241285a1,241285.a1,Zha16_no_2_tors,241285,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
241285f1,241285.f1,Zha16_no_2_tors,241285,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
241306c1,241306.c1,Zha16_no_2_tors,241306,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
241355a1,241355.a1,Zha16_no_2_tors,241355,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
241379a1,241379.a1,Zha16_no_2_tors,241379,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
241490e1,241490.e2,Zha16_no_2_tors,241490,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
241490i1,241490.i1,Zha16_no_2_tors,241490,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
241654e1,241654.e2,Zha16_no_2_tors,241654,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
241669a1,241669.a1,Zha16_no_2_tors,241669,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
242042a1,242042.a1,Zha16_no_2_tors,242042,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
242270g1,242270.g1,Zha16_no_2_tors,242270,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
242315a1,242315.a1,Zha16_no_2_tors,242315,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
242558a1,242558.a1,Zha16_no_2_tors,242558,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
242894b1,242894.b1,Zha16_no_2_tors,242894,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
243170c1,243170.c1,Zha16_no_2_tors,243170,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
243254b1,243254.b1,Zha16_no_2_tors,243254,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
243901a1,243901.a1,Zha16_no_2_tors,243901,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
244166a1,244166.a1,Zha16_no_2_tors,244166,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
244187a1,244187.a1,Zha16_no_2_tors,244187,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
244214a1,244214.a1,Zha16_no_2_tors,244214,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
244271a1,244271.a1,Zha16_no_2_tors,244271,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
244330k1,244330.k1,Zha16_no_2_tors,244330,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
244435a1,244435.a1,Zha16_no_2_tors,244435,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
244453a1,244453.a1,Zha16_no_2_tors,244453,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
244549a1,244549.a2,Zha16_no_2_tors,244549,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
244621a1,244621.a1,Zha16_no_2_tors,244621,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
244739b1,244739.b1,Zha16_no_2_tors,244739,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
245014h1,245014.h2,Zha16_no_2_tors,245014,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
245063a1,245063.a1,Zha16_no_2_tors,245063,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
245162a1,245162.a1,Zha16_no_2_tors,245162,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
245378a1,245378.a1,Zha16_no_2_tors,245378,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
245558c1,245558.c1,Zha16_no_2_tors,245558,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
245651a1,245651.a1,Zha16_no_2_tors,245651,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
245987a1,245987.a1,Zha16_no_2_tors,245987,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
