curve_label,source,conductor,generator_twists,old_source_replayed_twists,current_twists,removed_by_new_gcd,added_by_disc_gate_deletion,hidden_both_blocked,semantic_class
71030c1,Zha16_no_2_tors,71030,11,11,11,0,0,0,UNCHANGED
71034d1,Zha16_no_2_tors,71034,6,6,6,0,0,0,UNCHANGED
71043e1,Zha16_no_2_tors,71043,3,3,3,0,0,0,UNCHANGED
71043g1,Zha16_no_2_tors,71043,3,3,3,0,0,0,UNCHANGED
71047a1,Zha16_no_2_tors,71047,14,14,14,0,0,0,UNCHANGED
71061a1,CLZ20,71061,1,1,1,0,0,0,UNCHANGED
7107a1,Zha16_no_2_tors,7107,6,6,6,0,0,0,UNCHANGED
71105a1,Zha16_no_2_tors,71105,24,24,16,8,0,0,SHRINK_ONLY
71110a1,Zha16_no_2_tors,71110,3,3,3,0,0,0,UNCHANGED
71110c1,Zha16_no_2_tors,71110,3,3,3,0,0,0,UNCHANGED
71182b1,CLZ20,71182,1,1,1,0,0,0,UNCHANGED
7122a1,CLZ20,7122,1,1,1,0,0,0,UNCHANGED
7123b1,Zha16_no_2_tors,7123,12,12,12,0,0,0,UNCHANGED
71259b1,Zha16_no_2_tors,71259,22,22,22,0,0,0,UNCHANGED
7126a1,Zha16_no_2_tors,7126,12,12,6,6,0,0,SHRINK_ONLY
7126b1,Zha16_no_2_tors,7126,12,12,6,6,0,0,SHRINK_ONLY
71301a1,Zha16_no_2_tors,71301,25,25,25,0,0,0,UNCHANGED
7130f1,Zha16_no_2_tors,7130,1,1,1,0,0,0,UNCHANGED
71322b1,Zha16_no_2_tors,71322,6,6,6,0,0,0,UNCHANGED
71330a1,Zha16_no_2_tors,71330,3,3,3,0,0,0,UNCHANGED
7133a1,Zha16_no_2_tors,7133,16,16,16,0,0,0,UNCHANGED
71349a1,Zha16_no_2_tors,71349,10,10,10,0,0,0,UNCHANGED
71354a1,Zha16_no_2_tors,71354,21,21,15,6,0,0,SHRINK_ONLY
71366j1,Zha16_no_2_tors,71366,14,14,14,0,0,0,UNCHANGED
7138c1,CLZ20,7138,2,2,2,0,0,0,UNCHANGED
71434d1,Zha16_no_2_tors,71434,4,4,4,0,0,0,UNCHANGED
71434g1,Zha16_no_2_tors,71434,4,4,4,0,0,0,UNCHANGED
71458a1,Zha16_no_2_tors,71458,16,16,16,0,0,0,UNCHANGED
71465a1,Zha16_no_2_tors,71465,23,23,14,9,0,0,SHRINK_ONLY
71474a1,Zha16_no_2_tors,71474,10,10,8,2,0,0,SHRINK_ONLY
71481c1,Zha16_no_2_tors,71481,24,24,24,0,0,0,UNCHANGED
71493b1,Zha16_no_2_tors,71493,19,19,19,0,0,0,UNCHANGED
71498a1,Zha16_no_2_tors,71498,11,11,8,3,0,0,SHRINK_ONLY
71499c1,CLZ20,71499,1,1,1,0,0,0,UNCHANGED
714b1,Zha16_no_2_tors,714,2,2,2,0,0,0,UNCHANGED
714c1,Zha16_no_2_tors,714,2,2,2,0,0,0,UNCHANGED
714e1,Zha16_no_2_tors,714,2,2,2,0,0,0,UNCHANGED
714h1,Zha16_no_2_tors,714,2,2,2,0,0,0,UNCHANGED
71509a1,CLZ20,71509,1,1,1,0,0,0,UNCHANGED
71518a1,Zha16_no_2_tors,71518,19,19,19,0,0,0,UNCHANGED
7153a1,CLZ20,7153,1,1,1,0,0,0,UNCHANGED
71583a1,Zha16_no_2_tors,71583,3,3,3,0,0,0,UNCHANGED
71585a1,Zha16_no_2_tors,71585,8,8,6,2,0,0,SHRINK_ONLY
71590a1,Zha16_no_2_tors,71590,5,5,5,0,0,0,UNCHANGED
71621a1,Zha16_no_2_tors,71621,12,12,8,4,0,0,SHRINK_ONLY
7162a1,Zha16_no_2_tors,7162,16,16,16,0,0,0,UNCHANGED
7163a1,Zha16_no_2_tors,7163,8,8,5,3,0,0,SHRINK_ONLY
71646a1,Zha16_no_2_tors,71646,6,6,6,0,0,0,UNCHANGED
71657b1,Zha16_no_2_tors,71657,23,23,16,7,0,0,SHRINK_ONLY
71665a1,Zha16_no_2_tors,71665,7,7,7,0,0,0,UNCHANGED
71682b1,Zha16_no_2_tors,71682,4,4,4,0,0,0,UNCHANGED
71682e1,Zha16_no_2_tors,71682,4,4,4,0,0,0,UNCHANGED
71690g1,Zha16_no_2_tors,71690,6,6,6,0,0,0,UNCHANGED
71691b1,Zha16_no_2_tors,71691,9,9,9,0,0,0,UNCHANGED
71698b1,CLZ20,71698,1,1,1,0,0,0,UNCHANGED
71706b1,Zha16_no_2_tors,71706,2,2,2,0,0,0,UNCHANGED
7170c1,Zha16_no_2_tors,7170,3,3,3,0,0,0,UNCHANGED
7170i1,Zha16_no_2_tors,7170,3,3,3,0,0,0,UNCHANGED
71722a1,Zha16_no_2_tors,71722,4,4,4,0,0,0,UNCHANGED
7174a1,Zha16_no_2_tors,7174,8,8,8,0,0,0,UNCHANGED
7174b1,Zha16_no_2_tors,7174,8,8,8,0,0,0,UNCHANGED
71763c1,Zha16_no_2_tors,71763,7,7,7,0,0,0,UNCHANGED
71781a1,Zha16_no_2_tors,71781,9,9,9,0,0,0,UNCHANGED
7179a1,Zha16_no_2_tors,7179,17,17,17,0,0,0,UNCHANGED
71803a1,Zha16_no_2_tors,71803,16,16,16,0,0,0,UNCHANGED
71810a1,Zha16_no_2_tors,71810,3,3,3,0,0,0,UNCHANGED
71826a1,CLZ20,71826,1,1,1,0,0,0,UNCHANGED
71826b1,Zha16_no_2_tors,71826,8,8,8,0,0,0,UNCHANGED
71835a1,Zha16_no_2_tors,71835,3,3,3,0,0,0,UNCHANGED
71842b1,Zha16_no_2_tors,71842,7,7,7,0,0,0,UNCHANGED
71845b1,CLZ20,71845,1,1,1,0,0,0,UNCHANGED
71869b1,Zha16_no_2_tors,71869,20,20,20,0,0,0,UNCHANGED
71891d1,Zha16_no_2_tors,71891,11,11,10,1,0,0,SHRINK_ONLY
718a1,Zha16_no_2_tors,718,15,15,15,0,0,0,UNCHANGED
71907a1,CLZ20,71907,2,2,2,0,0,0,UNCHANGED
71914a1,Zha16_no_2_tors,71914,9,9,9,0,0,0,UNCHANGED
71938b1,Zha16_no_2_tors,71938,21,21,21,0,0,0,UNCHANGED
71938c1,Zha16_no_2_tors,71938,24,24,18,6,0,0,SHRINK_ONLY
71938d1,Zha16_no_2_tors,71938,24,24,18,6,0,0,SHRINK_ONLY
71938e1,Zha16_no_2_tors,71938,20,20,20,0,0,0,UNCHANGED
71938g1,CLZ20,71938,3,3,3,0,0,0,UNCHANGED
71949a1,CLZ20,71949,1,1,1,0,0,0,UNCHANGED
71954c1,CLZ20,71954,7,7,7,0,0,0,UNCHANGED
7195a1,CLZ20,7195,1,1,1,0,0,0,UNCHANGED
71962b1,Zha16_no_2_tors,71962,8,8,8,0,0,0,UNCHANGED
71970a1,Zha16_no_2_tors,71970,1,1,1,0,0,0,UNCHANGED
71970b1,Zha16_no_2_tors,71970,1,1,1,0,0,0,UNCHANGED
71986b1,Zha16_no_2_tors,71986,20,20,20,0,0,0,UNCHANGED
72034a1,Zha16_no_2_tors,72034,22,22,22,0,0,0,UNCHANGED
72037b1,Zha16_no_2_tors,72037,13,13,12,1,0,0,SHRINK_ONLY
72051a1,Zha16_no_2_tors,72051,2,2,2,0,0,0,UNCHANGED
72051b1,Zha16_no_2_tors,72051,2,2,2,0,0,0,UNCHANGED
72059b1,Zha16_no_2_tors,72059,7,7,7,0,0,0,UNCHANGED
72102c1,Zha16_no_2_tors,72102,3,3,3,0,0,0,UNCHANGED
72110b1,Zha16_no_2_tors,72110,15,15,10,5,0,0,SHRINK_ONLY
72138g1,Zha16_no_2_tors,72138,3,3,3,0,0,0,UNCHANGED
72147a1,CLZ20,72147,1,1,1,0,0,0,UNCHANGED
72183a1,Zha16_no_2_tors,72183,20,20,20,0,0,0,UNCHANGED
72201a1,CLZ20,72201,1,1,1,0,0,0,UNCHANGED
72202b1,Zha16_no_2_tors,72202,13,13,12,1,0,0,SHRINK_ONLY
72219b1,Zha16_no_2_tors,72219,3,3,3,0,0,0,UNCHANGED
72222f1,Zha16_no_2_tors,72222,7,7,7,0,0,0,UNCHANGED
72231a1,Zha16_no_2_tors,72231,23,23,23,0,0,0,UNCHANGED
7223b1,Zha16_no_2_tors,7223,25,25,17,8,0,0,SHRINK_ONLY
72258b1,CLZ20,72258,3,3,3,0,0,0,UNCHANGED
72259a1,Zha16_no_2_tors,72259,16,16,16,0,0,0,UNCHANGED
72259b1,Zha16_no_2_tors,72259,19,19,19,0,0,0,UNCHANGED
72266c1,Zha16_no_2_tors,72266,16,16,12,4,0,0,SHRINK_ONLY
72267d1,Zha16_no_2_tors,72267,3,3,3,0,0,0,UNCHANGED
72267e1,Zha16_no_2_tors,72267,5,5,5,0,0,0,UNCHANGED
7226a1,Zha16_no_2_tors,7226,24,24,24,0,0,0,UNCHANGED
7226b1,Zha16_no_2_tors,7226,24,24,24,0,0,0,UNCHANGED
72299b1,Zha16_no_2_tors,72299,22,22,15,7,0,0,SHRINK_ONLY
7230l1,Zha16_no_2_tors,7230,3,3,3,0,0,0,UNCHANGED
7230r1,Zha16_no_2_tors,7230,3,3,3,0,0,0,UNCHANGED
7230s1,Zha16_no_2_tors,7230,3,3,3,0,0,0,UNCHANGED
72330a1,Zha16_no_2_tors,72330,2,2,2,0,0,0,UNCHANGED
72330b1,Zha16_no_2_tors,72330,2,2,2,0,0,0,UNCHANGED
72331a1,CLZ20,72331,2,2,2,0,0,0,UNCHANGED
7234c1,CLZ20,7234,1,1,1,0,0,0,UNCHANGED
72354b1,Zha16_no_2_tors,72354,3,3,3,0,0,0,UNCHANGED
72354e1,Zha16_no_2_tors,72354,3,3,3,0,0,0,UNCHANGED
72366e1,Zha16_no_2_tors,72366,2,2,2,0,0,0,UNCHANGED
7238a1,Zha16_no_2_tors,7238,5,5,3,2,0,0,SHRINK_ONLY
72426a1,Zha16_no_2_tors,72426,9,9,9,0,0,0,UNCHANGED
72426b1,Zha16_no_2_tors,72426,9,9,9,0,0,0,UNCHANGED
72426d1,Zha16_no_2_tors,72426,9,9,9,0,0,0,UNCHANGED
72426f1,Zha16_no_2_tors,72426,4,4,4,0,0,0,UNCHANGED
72429a1,Zha16_no_2_tors,72429,10,10,10,0,0,0,UNCHANGED
7242e1,Zha16_no_2_tors,7242,2,2,2,0,0,0,UNCHANGED
7242g1,Zha16_no_2_tors,7242,2,2,2,0,0,0,UNCHANGED
7242i1,Zha16_no_2_tors,7242,2,2,2,0,0,0,UNCHANGED
7242k1,Zha16_no_2_tors,7242,2,2,2,0,0,0,UNCHANGED
72443a1,Zha16_no_2_tors,72443,11,11,10,1,0,0,SHRINK_ONLY
72451c1,CLZ20,72451,2,2,2,0,0,0,UNCHANGED
72451d1,Zha16_no_2_tors,72451,15,15,15,0,0,0,UNCHANGED
72466a1,CLZ20,72466,1,1,1,0,0,0,UNCHANGED
7246c1,CLZ20,7246,1,1,1,0,0,0,UNCHANGED
72519a1,CLZ20,72519,1,1,1,0,0,0,UNCHANGED
72523a1,CLZ20,72523,2,2,2,0,0,0,UNCHANGED
72534c1,Zha16_no_2_tors,72534,1,1,1,0,0,0,UNCHANGED
72534h1,Zha16_no_2_tors,72534,1,1,1,0,0,0,UNCHANGED
72546b1,Zha16_no_2_tors,72546,6,6,6,0,0,0,UNCHANGED
72570g1,Zha16_no_2_tors,72570,2,2,2,0,0,0,UNCHANGED
72570r1,Zha16_no_2_tors,72570,2,2,2,0,0,0,UNCHANGED
72579a1,Zha16_no_2_tors,72579,5,5,5,0,0,0,UNCHANGED
7257g1,Zha16_no_2_tors,7257,10,10,10,0,0,0,UNCHANGED
7257j1,Zha16_no_2_tors,7257,10,10,10,0,0,0,UNCHANGED
72590l1,Zha16_no_2_tors,72590,2,2,1,1,0,0,SHRINK_ONLY
72627c1,Zha16_no_2_tors,72627,4,4,4,0,0,0,UNCHANGED
72635a1,Zha16_no_2_tors,72635,12,12,9,3,0,0,SHRINK_ONLY
72651a1,Zha16_no_2_tors,72651,10,10,10,0,0,0,UNCHANGED
72699a1,Zha16_no_2_tors,72699,6,6,6,0,0,0,UNCHANGED
72705a1,Zha16_no_2_tors,72705,2,2,2,0,0,0,UNCHANGED
72706a1,CLZ20,72706,3,3,3,0,0,0,UNCHANGED
72723a1,Zha16_no_2_tors,72723,7,7,7,0,0,0,UNCHANGED
72730a1,Zha16_no_2_tors,72730,3,3,3,0,0,0,UNCHANGED
72730e1,Zha16_no_2_tors,72730,3,3,3,0,0,0,UNCHANGED
72734a1,Zha16_no_2_tors,72734,9,9,9,0,0,0,UNCHANGED
72751a1,Zha16_no_2_tors,72751,12,12,7,5,0,0,SHRINK_ONLY
72770a1,Zha16_no_2_tors,72770,6,6,4,2,0,0,SHRINK_ONLY
72770d1,Zha16_no_2_tors,72770,6,6,4,2,0,0,SHRINK_ONLY
72786j1,Zha16_no_2_tors,72786,4,4,4,0,0,0,UNCHANGED
72795c1,Zha16_no_2_tors,72795,4,4,4,0,0,0,UNCHANGED
72795d1,Zha16_no_2_tors,72795,4,4,4,0,0,0,UNCHANGED
72807a1,Zha16_no_2_tors,72807,10,10,10,0,0,0,UNCHANGED
72807b1,Zha16_no_2_tors,72807,6,6,6,0,0,0,UNCHANGED
72807g1,Zha16_no_2_tors,72807,6,6,6,0,0,0,UNCHANGED
72807h1,Zha16_no_2_tors,72807,6,6,6,0,0,0,UNCHANGED
7282a1,Zha16_no_2_tors,7282,7,7,7,0,0,0,UNCHANGED
72898f1,Zha16_no_2_tors,72898,3,3,3,0,0,0,UNCHANGED
72906g1,Zha16_no_2_tors,72906,4,4,4,0,0,0,UNCHANGED
72933b1,Zha16_no_2_tors,72933,4,4,4,0,0,0,UNCHANGED
72933c1,Zha16_no_2_tors,72933,4,4,4,0,0,0,UNCHANGED
72942c1,Zha16_no_2_tors,72942,8,8,8,0,0,0,UNCHANGED
72946b1,Zha16_no_2_tors,72946,23,23,23,0,0,0,UNCHANGED
72957a1,Zha16_no_2_tors,72957,8,8,8,0,0,0,UNCHANGED
72978c1,CLZ20,72978,2,2,2,0,0,0,UNCHANGED
73005d1,Zha16_no_2_tors,73005,5,5,5,0,0,0,UNCHANGED
73005g1,Zha16_no_2_tors,73005,5,5,5,0,0,0,UNCHANGED
73014c1,Zha16_no_2_tors,73014,4,4,4,0,0,0,UNCHANGED
73038g1,Zha16_no_2_tors,73038,2,2,2,0,0,0,UNCHANGED
73038h1,Zha16_no_2_tors,73038,2,2,2,0,0,0,UNCHANGED
73038n1,Zha16_no_2_tors,73038,2,2,2,0,0,0,UNCHANGED
73038r1,Zha16_no_2_tors,73038,2,2,2,0,0,0,UNCHANGED
73038s1,Zha16_no_2_tors,73038,2,2,2,0,0,0,UNCHANGED
73038x1,Zha16_no_2_tors,73038,2,2,2,0,0,0,UNCHANGED
73038z1,Zha16_no_2_tors,73038,2,2,2,0,0,0,UNCHANGED
73066d1,Zha16_no_2_tors,73066,5,5,5,0,0,0,UNCHANGED
73086g1,Zha16_no_2_tors,73086,4,4,4,0,0,0,UNCHANGED
730d1,Zha16_no_2_tors,730,11,11,8,3,0,0,SHRINK_ONLY
730e1,Zha16_no_2_tors,730,6,6,6,0,0,0,UNCHANGED
730h1,Zha16_no_2_tors,730,6,6,6,0,0,0,UNCHANGED
73103a1,CLZ20,73103,1,1,1,0,0,0,UNCHANGED
7310e1,Zha16_no_2_tors,7310,5,5,5,0,0,0,UNCHANGED
73115a1,Zha16_no_2_tors,73115,7,7,5,2,0,0,SHRINK_ONLY
73122e1,Zha16_no_2_tors,73122,4,4,4,0,0,0,UNCHANGED
73122f1,Zha16_no_2_tors,73122,4,4,4,0,0,0,UNCHANGED
73130f1,Zha16_no_2_tors,73130,5,5,4,1,0,0,SHRINK_ONLY
73131d1,Zha16_no_2_tors,73131,10,10,10,0,0,0,UNCHANGED
73139b1,Zha16_no_2_tors,73139,7,7,6,1,0,0,SHRINK_ONLY
73139c1,Zha16_no_2_tors,73139,9,9,9,0,0,0,UNCHANGED
7314b1,Zha16_no_2_tors,7314,3,3,3,0,0,0,UNCHANGED
73155a1,Zha16_no_2_tors,73155,6,6,6,0,0,0,UNCHANGED
7315a1,Zha16_no_2_tors,7315,2,2,2,0,0,0,UNCHANGED
73171a1,Zha16_no_2_tors,73171,19,19,19,0,0,0,UNCHANGED
73186d1,Zha16_no_2_tors,73186,5,5,4,1,0,0,SHRINK_ONLY
73191a1,CLZ20,73191,1,1,1,0,0,0,UNCHANGED
73218c1,CLZ20,73218,1,1,1,0,0,0,UNCHANGED
73227b1,Zha16_no_2_tors,73227,3,3,3,0,0,0,UNCHANGED
73230j1,Zha16_no_2_tors,73230,2,2,2,0,0,0,UNCHANGED
73230q1,Zha16_no_2_tors,73230,2,2,2,0,0,0,UNCHANGED
73266a1,Zha16_no_2_tors,73266,8,8,8,0,0,0,UNCHANGED
73293a1,Zha16_no_2_tors,73293,4,4,4,0,0,0,UNCHANGED
73306a1,Zha16_no_2_tors,73306,18,18,18,0,0,0,UNCHANGED
73322a1,Zha16_no_2_tors,73322,7,7,4,3,0,0,SHRINK_ONLY
73357a1,Zha16_no_2_tors,73357,14,14,14,0,0,0,UNCHANGED
73357b1,Zha16_no_2_tors,73357,14,14,14,0,0,0,UNCHANGED
73367b1,CLZ20,73367,1,1,1,0,0,0,UNCHANGED
73390e1,Zha16_no_2_tors,73390,1,1,1,0,0,0,UNCHANGED
73410d1,Zha16_no_2_tors,73410,1,1,1,0,0,0,UNCHANGED
73410i1,Zha16_no_2_tors,73410,1,1,1,0,0,0,UNCHANGED
73410j1,Zha16_no_2_tors,73410,1,1,1,0,0,0,UNCHANGED
73411a1,Zha16_no_2_tors,73411,15,15,15,0,0,0,UNCHANGED
73427a1,Zha16_no_2_tors,73427,18,18,12,6,0,0,SHRINK_ONLY
73434f1,Zha16_no_2_tors,73434,6,6,6,0,0,0,UNCHANGED
7347c1,Zha16_no_2_tors,7347,7,7,7,0,0,0,UNCHANGED
734a1,CLZ20,734,1,1,1,0,0,0,UNCHANGED
73506a1,CLZ20,73506,2,2,2,0,0,0,UNCHANGED
73526a1,Zha16_no_2_tors,73526,11,11,8,3,0,0,SHRINK_ONLY
73533b1,Zha16_no_2_tors,73533,6,6,6,0,0,0,UNCHANGED
73533c1,Zha16_no_2_tors,73533,6,6,6,0,0,0,UNCHANGED
73570c1,Zha16_no_2_tors,73570,3,3,3,0,0,0,UNCHANGED
73573b1,Zha16_no_2_tors,73573,8,8,6,2,0,0,SHRINK_ONLY
73573c1,Zha16_no_2_tors,73573,8,8,6,2,0,0,SHRINK_ONLY
73578a1,Zha16_no_2_tors,73578,4,4,4,0,0,0,UNCHANGED
73578b1,Zha16_no_2_tors,73578,4,4,4,0,0,0,UNCHANGED
73578d1,Zha16_no_2_tors,73578,6,6,6,0,0,0,UNCHANGED
73578h1,Zha16_no_2_tors,73578,6,6,6,0,0,0,UNCHANGED
73587a1,CLZ20,73587,1,1,1,0,0,0,UNCHANGED
7359b1,Zha16_no_2_tors,7359,9,9,9,0,0,0,UNCHANGED
7359c1,Zha16_no_2_tors,7359,9,9,9,0,0,0,UNCHANGED
73605c1,Zha16_no_2_tors,73605,1,1,1,0,0,0,UNCHANGED
73610a1,Zha16_no_2_tors,73610,4,4,4,0,0,0,UNCHANGED
7361a1,CLZ20,7361,1,1,1,0,0,0,UNCHANGED
73627a1,Zha16_no_2_tors,73627,5,5,5,0,0,0,UNCHANGED
73646d1,Zha16_no_2_tors,73646,19,19,13,6,0,0,SHRINK_ONLY
73658a1,Zha16_no_2_tors,73658,9,9,8,1,0,0,SHRINK_ONLY
73658b1,Zha16_no_2_tors,73658,8,8,8,0,0,0,UNCHANGED
73658c1,Zha16_no_2_tors,73658,8,8,8,0,0,0,UNCHANGED
73666a1,Zha16_no_2_tors,73666,22,22,22,0,0,0,UNCHANGED
73682g1,Zha16_no_2_tors,73682,3,3,3,0,0,0,UNCHANGED
73694b1,Zha16_no_2_tors,73694,29,29,22,7,0,0,SHRINK_ONLY
7370e1,Zha16_no_2_tors,7370,3,3,3,0,0,0,UNCHANGED
73715a1,Zha16_no_2_tors,73715,10,10,5,5,0,0,SHRINK_ONLY
73723a1,Zha16_no_2_tors,73723,6,6,6,0,0,0,UNCHANGED
73731a1,Zha16_no_2_tors,73731,8,8,8,0,0,0,UNCHANGED
73731e1,Zha16_no_2_tors,73731,11,11,11,0,0,0,UNCHANGED
73731g1,CLZ20,73731,2,2,2,0,0,0,UNCHANGED
73738a1,Zha16_no_2_tors,73738,3,3,3,0,0,0,UNCHANGED
73738e1,Zha16_no_2_tors,73738,3,3,3,0,0,0,UNCHANGED
73761a1,Zha16_no_2_tors,73761,9,9,9,0,0,0,UNCHANGED
73761b1,Zha16_no_2_tors,73761,9,9,9,0,0,0,UNCHANGED
73770b1,Zha16_no_2_tors,73770,3,3,3,0,0,0,UNCHANGED
73770f1,Zha16_no_2_tors,73770,3,3,3,0,0,0,UNCHANGED
7377a1,Zha16_no_2_tors,7377,22,22,22,0,0,0,UNCHANGED
7377b1,Zha16_no_2_tors,7377,22,22,22,0,0,0,UNCHANGED
73787a1,Zha16_no_2_tors,73787,6,6,6,0,0,0,UNCHANGED
73790a1,Zha16_no_2_tors,73790,5,5,4,1,0,0,SHRINK_ONLY
7379a1,Zha16_no_2_tors,7379,22,22,18,4,0,0,SHRINK_ONLY
73835a1,Zha16_no_2_tors,73835,15,15,15,0,0,0,UNCHANGED
73851e1,Zha16_no_2_tors,73851,7,7,7,0,0,0,UNCHANGED
7387b1,Zha16_no_2_tors,7387,12,12,12,0,0,0,UNCHANGED
73882a1,Zha16_no_2_tors,73882,4,4,4,0,0,0,UNCHANGED
73893a1,Zha16_no_2_tors,73893,16,16,16,0,0,0,UNCHANGED
73927a1,Zha16_no_2_tors,73927,11,11,11,0,0,0,UNCHANGED
73929c1,CLZ20,73929,1,1,1,0,0,0,UNCHANGED
73938b1,Zha16_no_2_tors,73938,10,10,10,0,0,0,UNCHANGED
7395d1,Zha16_no_2_tors,7395,2,2,2,0,0,0,UNCHANGED
7395i1,Zha16_no_2_tors,7395,2,2,2,0,0,0,UNCHANGED
73966b1,Zha16_no_2_tors,73966,9,9,9,0,0,0,UNCHANGED
73987a1,Zha16_no_2_tors,73987,16,16,16,0,0,0,UNCHANGED
73995b1,Zha16_no_2_tors,73995,8,8,8,0,0,0,UNCHANGED
74011a1,Zha16_no_2_tors,74011,8,8,8,0,0,0,UNCHANGED
74014b1,Zha16_no_2_tors,74014,12,12,10,2,0,0,SHRINK_ONLY
74019d1,Zha16_no_2_tors,74019,9,9,9,0,0,0,UNCHANGED
74053a1,Zha16_no_2_tors,74053,6,6,6,0,0,0,UNCHANGED
74067c1,Zha16_no_2_tors,74067,6,6,6,0,0,0,UNCHANGED
74067d1,Zha16_no_2_tors,74067,6,6,6,0,0,0,UNCHANGED
74085b1,Zha16_no_2_tors,74085,5,5,5,0,0,0,UNCHANGED
74086a1,Zha16_no_2_tors,74086,8,8,8,0,0,0,UNCHANGED
74087b1,Zha16_no_2_tors,74087,15,15,14,1,0,0,SHRINK_ONLY
74091a1,Zha16_no_2_tors,74091,24,24,24,0,0,0,UNCHANGED
7410b1,Zha16_no_2_tors,7410,1,1,1,0,0,0,UNCHANGED
7410f1,Zha16_no_2_tors,7410,1,1,1,0,0,0,UNCHANGED
7410w1,Zha16_no_2_tors,7410,1,1,1,0,0,0,UNCHANGED
74110b1,Zha16_no_2_tors,74110,13,13,12,1,0,0,SHRINK_ONLY
74138b1,Zha16_no_2_tors,74138,8,8,4,4,0,0,SHRINK_ONLY
7413a1,Zha16_no_2_tors,7413,6,6,6,0,0,0,UNCHANGED
74145a1,Zha16_no_2_tors,74145,9,9,9,0,0,0,UNCHANGED
74145b1,Zha16_no_2_tors,74145,9,9,9,0,0,0,UNCHANGED
74154c1,Zha16_no_2_tors,74154,3,3,3,0,0,0,UNCHANGED
7419a1,Zha16_no_2_tors,7419,17,17,17,0,0,0,UNCHANGED
741a1,Zha16_no_2_tors,741,7,7,7,0,0,0,UNCHANGED
741b1,Zha16_no_2_tors,741,7,7,7,0,0,0,UNCHANGED
741c1,Zha16_no_2_tors,741,7,7,7,0,0,0,UNCHANGED
74239c1,Zha16_no_2_tors,74239,9,9,9,0,0,0,UNCHANGED
74242d1,CLZ20,74242,2,2,2,0,0,0,UNCHANGED
74262b1,Zha16_no_2_tors,74262,7,7,7,0,0,0,UNCHANGED
7426a1,CLZ20,7426,3,3,3,0,0,0,UNCHANGED
74274a1,CLZ20,74274,1,1,1,0,0,0,UNCHANGED
74291a1,Zha16_no_2_tors,74291,29,29,24,5,0,0,SHRINK_ONLY
74307d1,Zha16_no_2_tors,74307,5,5,5,0,0,0,UNCHANGED
74314b1,Zha16_no_2_tors,74314,7,7,7,0,0,0,UNCHANGED
74337a1,Zha16_no_2_tors,74337,10,10,10,0,0,0,UNCHANGED
74347a1,Zha16_no_2_tors,74347,3,3,3,0,0,0,UNCHANGED
74347c1,Zha16_no_2_tors,74347,3,3,3,0,0,0,UNCHANGED
74361a1,Zha16_no_2_tors,74361,10,10,10,0,0,0,UNCHANGED
7437a1,CLZ20,7437,2,2,2,0,0,0,UNCHANGED
74390c1,Zha16_no_2_tors,74390,5,5,5,0,0,0,UNCHANGED
74395b1,Zha16_no_2_tors,74395,14,14,14,0,0,0,UNCHANGED
74406e1,Zha16_no_2_tors,74406,7,7,7,0,0,0,UNCHANGED
74410a1,Zha16_no_2_tors,74410,3,3,3,0,0,0,UNCHANGED
74481a1,Zha16_no_2_tors,74481,2,2,2,0,0,0,UNCHANGED
74490b1,Zha16_no_2_tors,74490,1,1,1,0,0,0,UNCHANGED
74490bg1,Zha16_no_2_tors,74490,1,1,1,0,0,0,UNCHANGED
74491a1,Zha16_no_2_tors,74491,19,19,19,0,0,0,UNCHANGED
74523b1,CLZ20,74523,1,1,1,0,0,0,UNCHANGED
74526a1,Zha16_no_2_tors,74526,7,7,7,0,0,0,UNCHANGED
74543b1,CLZ20,74543,1,1,1,0,0,0,UNCHANGED
74558a1,Zha16_no_2_tors,74558,15,15,13,2,0,0,SHRINK_ONLY
74559a1,Zha16_no_2_tors,74559,11,11,11,0,0,0,UNCHANGED
74595b1,Zha16_no_2_tors,74595,5,5,5,0,0,0,UNCHANGED
74633a1,Zha16_no_2_tors,74633,16,16,11,5,0,0,SHRINK_ONLY
74634l1,Zha16_no_2_tors,74634,4,4,4,0,0,0,UNCHANGED
74642a1,Zha16_no_2_tors,74642,18,18,12,6,0,0,SHRINK_ONLY
74667a1,Zha16_no_2_tors,74667,17,17,17,0,0,0,UNCHANGED
74686c1,Zha16_no_2_tors,74686,13,13,13,0,0,0,UNCHANGED
74701a1,Zha16_no_2_tors,74701,20,20,20,0,0,0,UNCHANGED
74710b1,Zha16_no_2_tors,74710,3,3,2,1,0,0,SHRINK_ONLY
74711b1,Zha16_no_2_tors,74711,12,12,12,0,0,0,UNCHANGED
74711c1,Zha16_no_2_tors,74711,12,12,12,0,0,0,UNCHANGED
74715a1,Zha16_no_2_tors,74715,3,3,3,0,0,0,UNCHANGED
74758a1,Zha16_no_2_tors,74758,19,19,19,0,0,0,UNCHANGED
74787a1,Zha16_no_2_tors,74787,10,10,10,0,0,0,UNCHANGED
74803a1,Zha16_no_2_tors,74803,5,5,5,0,0,0,UNCHANGED
74805b1,CLZ20,74805,1,1,1,0,0,0,UNCHANGED
74822a1,Zha16_no_2_tors,74822,4,4,2,2,0,0,SHRINK_ONLY
7483a1,Zha16_no_2_tors,7483,12,12,12,0,0,0,UNCHANGED
74885b1,Zha16_no_2_tors,74885,5,5,5,0,0,0,UNCHANGED
74895f1,Zha16_no_2_tors,74895,8,8,8,0,0,0,UNCHANGED
